Institution	CatalogNumberPrefix	CatalogNumber	CatalogNumberSuffix	CollectorName	CollectorNumber	Order	Family	Genus.Verb	Species.Verb	Subspecies.Verb	Genus.Clem	Species.Clem	Sex.Verbatim	Sex	Age	Country	ProvinceStateTerritory	PreciseLocation.Verbatim	Locality	Elevation.Verbatim	LatitudeDecimal	LongitudeDecimal	Date.From	Date.To	Date.Verbatim	Year	Month	Day	Date	ExpeditionName	ReproductiveNotes	SoftPartColorNotes	Preparation.Description	Remarks	CollectionName	InventoryStatus	InventoryDateRecorded	DeaccessionDate	DeaccessionMethod	DeaccessionNotes	AccessionNumber
CUMV		6377		Louis Agassiz Fuertes	LAF 2347		Picidae	Dryocopus	lineatus	nuperus				male		Colombia	Valle del Cauca	Palmira; Valle			3.53	-76.3	101	101	4/11/11	1911	4	11					study skin								
CUMV		6390		Louis Agassiz Fuertes	LAF 2329		Picidae	Campephilus	malherbii					male		Colombia	Narino	San Antonio			3.467929	-76.54546	94	94	4/4/11	1911	4	4					study skin								
CUMV		5129		Louis Agassiz Fuertes	LAF 2323		Trochilidae	Ocreatus	underwoodii	underwoodi				female		Colombia	Narino	San Antonio			3.467929	-76.54546	93	93	4/3/11	1911	4	3					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		23003		Louis Agassiz Fuertes			Thraupidae	Tachyphonus	luctuosus					male		Colombia		Guengue			3.332866	-76.447208	125	125	5/5/11	1911	5	5					study skin	Chapman Expedition no. 1; Site no. 55							
CUMV		3128		Louis Agassiz Fuertes	LAF 2320		Columbidae	Geotrygon	frenata	bourcieri				male		Colombia		San Antonio			3.5	-76.63	93	93	4/3/11	1911	4	3				{colors:Bill color: Black }	study skin		"Small eyespace carmine; scales on legs and feet carmine; smooth skin flesh color, dull.; From the collection of Louis Agassiz Fuertes."						
CUMV		22916		Louis Agassiz Fuertes			Thraupidae	Tangara	heinei					female		Colombia		San Antonio			3.5	-76.63	94	94	4/4/11	1911	4	4					study skin	Chapman Expedition no. 1; Site no. 54							
CUMV		1		Louis Agassiz Fuertes	LAF 2333		Tinamidae	Tinamus	tao					male		Colombia		San Antonio			3.5	-76.63	95	95	4/5/11	1911	4	5				"{colors:Leg color: light blue,dull }"	study skin		"bill: pale blue below, dark above; From the collection of Louis Agassiz Fuertes."						
CUMV		4592		Louis Agassiz Fuertes	LAF 2312A		Trochilidae	Hylocharis	grayi					female		Colombia	Narino	San Antonio			3.467929	-76.54546	92	92	4/2/11	1911	4	2					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		8312		Louis Agassiz Fuertes			Tyrannidae	Todirostrum	cinereum	cinereum				male		Colombia	Valle del Cauca	"Cali, Cauca Valley; Valle"			3.449873	-76.531878	130	130	5/10/11	1911	5	10					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		22888		Louis Agassiz Fuertes			Thraupidae	Tangara	gyrola					male		Colombia		Portrerillo			3.554867	-76.199817	109	109	4/19/11	1911	4	19					study skin	Possibly from Chapman Expedition no.1; Original tag gives locality as below Miraflores Site no. 52							
CUMV		22944		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	dimidiatus					female		Colombia	Valle del Cauca	Palmira; Valle			3.53	-76.3	105	105	4/15/11	1911	4	15					study skin								
CUMV		18819		Louis Agassiz Fuertes			Fringillidae	Carduelis	xanthogastra					male		Colombia		San Antonio			3.5	-76.63	91	91	4/1/11	1911	4	1					study skin	Chapman expedition no. 1; Site no. 54							
CUMV		22993		Louis Agassiz Fuertes			Thraupidae	Tachyphonus	rufus					in question		Colombia	Valle del Cauca	Palmira; Valle			3.53	-76.3	103	103	4/13/11	1911	4	13					study skin	"Collected during offical Chapman expedition no. 1 (April 12-18); Near site no. 51, La Manuelita"							
CUMV		18082		Louis Agassiz Fuertes			Icteridae	Psarocolius	angustifrons					female		Colombia		San Antonio			3.5	-76.63	150	150	5/30/11	1911	5	30					study skin	Chapman expedition no. 1; Site no. 54							
CUMV		18610		Louis Agassiz Fuertes			Emberizidae	Sporophila	intermedia					male		Colombia		"Miraflores, Palmira"			3.567862	-76.434072	117	117	4/27/11	1911	4	27					study skin	Offical Expedition no.1; Sie no.52							
CUMV		22858		Louis Agassiz Fuertes			Thraupidae	Tangara	cyanicollis					male		Colombia		Portrerillo			3.554867	-76.199817	109	109	4/19/11	1911	4	19					study skin	Possibly from Chapman Expedition no.1; Original tag gives locality as below Miraflores Site no. 52							
CUMV		6917		Louis Agassiz Fuertes	LAF 2377		Furnariidae	Synallaxis	brachyura	caucae				male		Colombia	Valle del Cauca	"La Manuelita, Palmira; Valle"			3.572723	-76.276565	104	104	4/14/11	1911	4	14					study skin								
CUMV		8285		Louis Agassiz Fuertes			Tyrannidae	Tolmomyias	sulphurescens	asemus				male		Colombia	Valle del Cauca	"La Manuelita, Palmira; Valle"			3.572723	-76.276565	103	103	4/13/11	1911	4	13					study skin								
CUMV		22959		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	chrysonotus					female		Colombia		La Manuelita			3.57	-76.28	101	101	4/11/11	1911	4	11					study skin	Expedition no. 1; Site no. 51							
CUMV		17966		Louis Agassiz Fuertes			Icteridae	Molothrus	bonariensis	cabanisii				male	juvenile	Colombia		San Antonio			3.5	-76.63	92	92	4/2/11	1911	4	2					study skin	Chapman expedition no. 1; Site no. 54							
CUMV		6913		Louis Agassiz Fuertes	LAF 2535		Furnariidae	Synallaxis	albescens	albigularis				undetermined	immature	Colombia	Valle del Cauca	"Cali, Cauca Valley; Valle"			3.449873	-76.531878	130	130	5/10/11	1911	5	10					study skin								
CUMV		16938		Louis Agassiz Fuertes			Parulidae	Myioborus	verticalis					female		Colombia		San Antonio			3.5	-76.63	96	96	4/6/11	1911	4	6					study skin	Expedition no. 1; Site no. 54							
CUMV		19133		Louis Agassiz Fuertes			Emberizidae	Arremonops	conirostris	conirostris				male		Colombia	Tolima	"Honda, Magdalena Valley"			5.203865	-74.73731	147	147	5/27/11	1911	5	27					study skin	"Official Chapman expedition no. 7 Feb. 3-8, specimen collected on May 27; Site no. 98"							
CUMV		8351		Louis Agassiz Fuertes			Tyrannidae	Phyllomyias	plumbeiceps					male		Colombia	Narino	San Antonio			3.467929	-76.54546	95	95	4/5/11	1911	4	5					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		17003		Louis Agassiz Fuertes			Parulidae	Basileuterus	rufifrons					male		Colombia		"Ibaque, Magdalena Valley"			4.44	-75.21	143	143	5/23/11	1911	5	23					study skin	Site no. 70							
CUMV		20622		Louis Agassiz Fuertes			Emberizidae	Emberizoides	herbicola	sphenurus				female		Colombia		"Cali, Cauca Valley"			3.44	-76.52	128	128	5/8/11	1911	5	8					study skin	Expedition no. 1; Site no. 53							
CUMV		19002		Louis Agassiz Fuertes			Thraupidae	Sicalis	flaveola					female		Colombia	Bolivar	"Calamar, Magdalena River"			10.249053	-74.914606	153	153	6/2/11	1911	6	2					study skin	Collected one day before offical Chapman expedition no. 1 (June 3); Site no. 128							
CUMV		22958		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	flammigerus					female		Colombia		La Manuelita			3.57	-76.28	104	104	4/14/11	1911	4	14					study skin	Chapman Expedition no. 1 (April 12-18); Site no. 51							
CUMV		18091		Louis Agassiz Fuertes			Icteridae	Psarocolius	decumanus					female		Colombia	Valle del Cauca	La Manuelita; Valle			3.572723	-76.276565	101	101	4/11/11	1911	4	11					study skin	Chapman expedition no. 1; Site no. 51							
CUMV		3191		Louis Agassiz Fuertes	LAF 2648		Psittacidae	Aratinga	pertinax	aeruginosa				male		Colombia	Bolivar	"Calamar, Magdalena River"			10.249053	-74.914606	153	153	6/2/11	1911	6	2					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		6841		Louis Agassiz Fuertes	LAF 2383		Furnariidae	Xiphorhynchus	guttatus	nanus				female		Colombia	Valle del Cauca	"La Manuelita, Palmira; Valle"			3.572723	-76.276565	105	105	4/15/11	1911	4	15					study skin								
CUMV		6337		Louis Agassiz Fuertes	LAF 2292		Picidae	Piculus	rubiginosus	gularis				male		Colombia	Narino	San Antonio			3.467929	-76.54546	89	89	3/30/11	1911	3	30					study skin								
CUMV		7339		Louis Agassiz Fuertes	LAF 2617		Furnariidae	Furnarius	leucopus	longirostris				female		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	150	150	5/30/11	1911	5	30					study skin	Dates do not match official Chapman expedition no. 7; Site no. 101							
CUMV		7624		Louis Agassiz Fuertes			Tyrannidae	Tyrannus	tyrannus	monachus				male		Colombia	Valle del Cauca	"Cali, Cauca Valley; Valle"			3.449873	-76.531878	128	128	5/8/11	1911	5	8					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3177		Louis Agassiz Fuertes	LAF 2604		Psittacidae	Aratinga	wagleri	wagleri				male		Colombia	Tolima	"Honda, Magdalena Valley"			5.203865	-74.73731	148	148	5/28/11	1911	5	28					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		7018		Louis Agassiz Fuertes	LAF 2304		Thamnophilidae	Thamnophilus	multistriatus					male		Colombia	Narino	San Antonio			3.467929	-76.54546	91	91	4/1/11	1911	4	1					study skin	Chapman expedition no. 1(March 30 -April 7); Site no. 54	"legs, feet, lower mandible, and edge of upper mandible, pale lead blue"						
CUMV		7133		Louis Agassiz Fuertes	LAF 2587		Thamnophilidae	Myrmeciza	longipes	boucardi				in question		Colombia	Tolima	"Chicoral, Magdalena Valley"			4.213436	-74.981064	143	143	5/23/11	1911	5	23					study skin	Expedition date on specimen tag does not match dates in gazeteer; Site no. 69	"Male by plumage, originally sexed as female."						
CUMV		7134		Louis Agassiz Fuertes	LAF 2588		Thamnophilidae	Myrmeciza	longipes	boucardi				male		Colombia	Tolima	"Chicoral, Magdalena Valley"			4.213436	-74.981064	143	143	5/23/11	1911	5	23					study skin	Expedition date on specimen tag does not match dates in gazeteer; Site no. 69							
CUMV		17686		Louis Agassiz Fuertes			Icteridae	Icterus	chrysater					female		Colombia	Cundinamarca	Honda			5.15	-74.5	148	148	5/28/11	1911	5	28					study skin	Not collected during official Chapman expedition no. 7; Site no. 98							
CUMV		22852		Louis Agassiz Fuertes			Thraupidae	Tangara	labradorides					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	114	114	4/24/11	1911	4	24					study skin	Chapman Expedition no. 1; Site no. 52							
CUMV		22960		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	chrysonotus					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	119	119	4/29/11	1911	4	29					study skin	Chapman expedition no. 1; Site no. 52							
CUMV		22945		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	dimidiatus					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	111	111	4/21/11	1911	4	21					study skin	Chapman Expedition no. 1; Site no. 52							
CUMV		22961		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	chrysonotus					female		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	111	111	4/21/11	1911	4	21					study skin	Expedition no. 1; Site no. 52							
CUMV		25395		Louis Agassiz Fuertes			Parulidae	Basileuterus	tristriatus					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	120	120	4/30/11	1911	4	30					study skin	Expedition no. 1; Site no. 52							
CUMV		23040		Louis Agassiz Fuertes			Thraupidae	Chlorospingus	canigularis					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	115	115	4/25/11	1911	4	25					study skin	Chapman expedition no. 1; Site no. 52							
CUMV		25396		Louis Agassiz Fuertes	LAF 2432		Trochilidae	Chlorostilbon	gibsoni					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	111	111	4/21/11	1911	4	21					study skin		"From the collection of Louis Agassiz Fuertes.  Previously from the collection of H.K. Coale, No. 17546a; Brodkorb No. 6037."						
CUMV		22845		Louis Agassiz Fuertes			Thraupidae	Tangara	xanthocephala					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	118	118	4/28/11	1911	4	28					study skin	Chapman Expedition no.1; Site no. 52							
CUMV		23028		Louis Agassiz Fuertes			Thraupidae	Chlorospingus	ophthalmicus					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	108	108	4/18/11	1911	4	18					study skin	Chapman expedition no. 1; Site no. 52							
CUMV		23039		Louis Agassiz Fuertes			Thraupidae	Chlorospingus	canigularis					female		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	114	114	4/24/11	1911	4	24					study skin	Chapman expedition no. 1; Site no. 52							
CUMV		23044		Louis Agassiz Fuertes			Thraupidae	Hemispingus	frontalis					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	118	118	4/28/11	1911	4	28					study skin	Expedition no. 1; Site no. 52							
CUMV		6230		Louis Agassiz Fuertes			Picidae	Melanerpes	subelegans					male		Colombia	Tolima	"Chicoral, Magdalena Valley"			4.213436	-74.981064	143	143	5/23/11	1911	5	23					study skin								
CUMV		7007		Louis Agassiz Fuertes	LAF 2590		Thamnophilidae	Thamnophilus	doliatus	albicans				female		Colombia	Tolima	"Chicoral, Magdalena Valley"			4.213436	-74.981064	143	143	5/23/11	1911	5	23					study skin	Expedition date on specimen tag does not match dates in gazeteer; Site no. 69							
CUMV		7135		Louis Agassiz Fuertes	LAF 2589		Thamnophilidae	Myrmeciza	longipes	boucardi				female		Colombia	Tolima	"Chicoral, Magdalena Valley"			4.213436	-74.981064	143	143	5/23/11	1911	5	23					study skin	Expedition date on specimen tag does not match dates in gazeteer; Site no. 69							
CUMV		22851		Louis Agassiz Fuertes			Thraupidae	Tangara	labradorides					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			3.567862	-76.434072	114	114	4/24/11	1911	4	24					study skin	Expedition no.1; Site no. 52							
CUMV		879		Louis Agassiz Fuertes	LAF 2650		Accipitridae	Rostrhamus	sociabilis	sociabilis				male		Colombia	Atlántico	"Barranquilla, N Magdalena River"			NA	NA	155	155	6/4/11	1911	6	4					study skin	'Baranquilla'	From the collection of Louis Agassiz Fuertes.						
CUMV		1072		Louis Agassiz Fuertes	LAF 2382		Falconidae	Milvago	chimachima	cordatus				male		Colombia	Valle del Cauca	"Palmira, La Manuelita; Valle"			NA	NA	105	105	4/15/11	1911	4	15					study skin	'La Mannelita'	From the collection of Louis Agassiz Fuertes.						
CUMV		1093		Louis Agassiz Fuertes	LAF 2523		Falconidae	Falco	femoralis	fusco-caerulescens				female	immature	Colombia	Valle del Cauca	"Cauca Valley, Cali, elevation 3500 feet; Valle"			NA	NA	128	128	5/8/11	1911	5	8					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		1658		Louis Agassiz Fuertes	LAF 2380		Rallidae	Pardirallus	nigricans	nigricans				male		Colombia	Valle del Cauca	"Palmira, La Manuelita, elevation 3500 feet; Valle"			NA	NA	105	105	4/15/11	1911	4	15					study skin								
CUMV		1771		Louis Agassiz Fuertes	LAF 2858		Charadriidae	Vanellus	chilensis	cayennensis				male		Colombia	Valle del Cauca	"Palmira, La Manuelita, elevation 3500 feet; Valle"			NA	NA	102	102	4/12/11	1911	4	12					study skin								
CUMV		3035		Louis Agassiz Fuertes	LAF 2326		Columbidae	Columba	fasciata	albilinea				male		Colombia	Narino	San Antonio; Norino			NA	NA	94	94	4/4/11	1911	4	4					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3099		Louis Agassiz Fuertes	LAF 2540		Columbidae	Columbina	talpacoti	caucae				male		Colombia	Valle del Cauca	"Cauca Valley, Cali; Valle"			NA	NA	131	131	5/11/11	1911	5	11					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3176		Louis Agassiz Fuertes	LAF 2420		Psittacidae	Aratinga	wagleri	wagleri				female		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	110	110	4/20/11	1911	4	20					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3179		Louis Agassiz Fuertes	LAF 2517		Psittacidae	Pionus	menstruus					male		Colombia	Valle del Cauca	"Palmira, Guengue; Valle"			NA	NA	125	125	5/5/11	1911	5	5					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3185		Louis Agassiz Fuertes	LAF 2406		Psittacidae	Pionus	chalcopterus					female		Colombia	Valle del Cauca	"Portrerillo, Palmira; Valle"			NA	NA	109	109	4/19/11	1911	4	19					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3214		Louis Agassiz Fuertes	LAF 2484		Psittacidae	Forpus	conspicillatus	caucae				male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	117	117	4/27/11	1911	4	27					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3215		Louis Agassiz Fuertes	LAF 2485		Psittacidae	Forpus	conspicillatus	caucae				female		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	117	117	4/27/11	1911	4	27					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3343		Louis Agassiz Fuertes	LAF 2352		Cuculidae	Tapera	naevia	naevia						Colombia	Valle del Cauca	"Cauca Valley, Palmira; Valle"			NA	NA	102	102	4/12/11	1911	4	12					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		4519		Louis Agassiz Fuertes	LAF 2434		Trochilidae	Amazilia	franciae					male		Colombia	Valle del Cauca	"Palmira, Miraflores; Valle"			NA	NA	111	111	4/21/11	1911	4	21					study skin	[Elevation 5100 feet]	The number 156 is also recorded on the original label.						
CUMV		4657		Louis Agassiz Fuertes	LAF 2582		Trochilidae	Chlorostilbon	gibsoni					male		Colombia	Tolima	"Central Andes, Ibague"			NA	NA	141	141	5/21/11	1911	5	21					study skin		From the collection of Louis Agassiz Fuertes.  The number 303 is recorded on the original label.						
CUMV		5122		Louis Agassiz Fuertes	LAF 2446		Trochilidae	Haplophaedia	aureliae	caucensis				male		Colombia	Valle del Cauca	"Palmira, Miraflores; Valle"			NA	NA	113	113	4/23/11	1911	4	23					study skin		From the collection of Louis Agassiz Fuertes.  Number 168 is recorded on the original label.						
CUMV		5127		Louis Agassiz Fuertes	LAF 2559		Trochilidae	Eriocnemis	derbyi	longirostris				male		Colombia		"Central Andes, Laguneta [Elevation 9000 feet]"			NA	NA	138	138	5/18/11	1911	5	18					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5147		Louis Agassiz Fuertes	LAF 2441		Trochilidae	Adelomyia	melanogenys	cervina				male		Colombia	Valle del Cauca	"Palmira, Miraflores, [elevation 6800 feet]; Valle"			NA	NA	112	112	4/22/11	1911	4	22					study skin		From the collection of Louis Agassiz Fuertes.  No. 163 is recorded on the original label.						
CUMV		5471		Louis Agassiz Fuertes	LAF 2546		Trochilidae	Chrysolampis	mosquitus					undetermined	immature	Colombia	Valle del Cauca	"Cauca Valley, Cali,; Valle"			NA	NA	131	131	5/11/11	1911	5	11					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5479		Louis Agassiz Fuertes	LAF 2393		Trogonidae	Pharomachrus	auriceps					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	107	107	4/17/11	1911	4	17					study skin	[Elevation 6600 feet]	From the collection of Louis Agassiz Fuertes.  Number 115 is recorded on the original label.						
CUMV		5722		Louis Agassiz Fuertes	LAF 2421		Momotidae	Momotus	momota	aequatorialis				female		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	110	110	4/20/11	1911	4	20					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		6046		Louis Agassiz Fuertes			Ramphastidae	Andigena	nigrirostris	spilorhynchus				male		Colombia		"near Laguneta, Central Andes, elevation 9000 ft."			NA	NA	138	138	5/18/11	1911	5	18					study skin								
CUMV		6169		Louis Agassiz Fuertes	LAF 2567		Picidae	Piculus	rivolii	brevirostris				female		Colombia		"Volcancito, Central Andes, elevation 10,800 ft."			NA	NA	138	138	5/18/11	1911	5	18					study skin								
CUMV		6816		Louis Agassiz Fuertes	LAF 2634		Furnariidae	Xiphorhynchus	picirostris	picirostris				male	immature	Colombia		"Marangue, Magdalena River"			NA	NA	152	152	6/1/11	1911	6	1					study skin								
CUMV		7024		Louis Agassiz Fuertes			Thamnophilidae	Sakesphorus	canadensis	pulchellus				male		Colombia		"Gamarra, Magdalena River"			NA	NA	151	151	5/31/11	1911	5	31					study skin	Gamarra not listed as a locality in Chapman Gazeteer							
CUMV		7105		Louis Agassiz Fuertes	LAF 2465		Thamnophilidae	Drymophila	caudata	caudata				male		Colombia	Valle del Cauca	"Miraflores, Palmira, elevation 7000 ft.; Valle"			NA	NA	115	115	4/25/11	1911	4	25					study skin	Chapman expedition no. 1; Site no. 52							
CUMV		7106		Louis Agassiz Fuertes	LAF 2466		Thamnophilidae	Drymophila	caudata	caudata				female		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	115	115	4/25/11	1911	4	25					study skin	Chapman expedition no. 1; Site no. 52							
CUMV		7120		Louis Agassiz Fuertes	LAF 2633		Thamnophilidae	Cercomacra	nigricans					male	immature	Colombia		"Marangue, Magdalena"			NA	NA	152	152	6/1/11	1911	6	1					study skin								
CUMV		8095		Louis Agassiz Fuertes			Tyrannidae	Contopus	fumigatus	ardosiacus				male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	116	116	4/26/11	1911	4	26					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		8295		Louis Agassiz Fuertes			Tyrannidae	Mionectes	striaticollis	columbianus				female		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	118	118	4/28/11	1911	4	28					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		8346		Louis Agassiz Fuertes			Tyrannidae	Serpophaga	cinerea	cana				male		Colombia		"Pied de San Juan, Central Andes"			NA	NA	140	140	5/20/11	1911	5	20					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3034		Louis Agassiz Fuertes	LAF 2321		Columbidae	Columba	fasciata	albilinea				male		Colombia	Narino	San Antonio; Norino			NA	NA	93	93	4/3/11	1911	4	3					study skin		"Feet light cadmium yellow; entire bill same; iris crown, yellow line around pupil; lids carmine.; From the collection of Louis Agassiz Fuertes."						
CUMV		6027		Louis Agassiz Fuertes			Ramphastidae	Ramphastos	swainsonii					female		Colombia	Valle del Cauca	"Miraflores, Palmira, elevation 6100 ft.; Valle"			NA	NA	120	120	4/30/11	1911	4	30					study skin		"Eyespace bright ch(?)e yellow, a little towards yellow-green around eye. Feet turquoise blue, green on shank and orange on soles. Inside of bill vermillion."						
CUMV		10511		Louis Agassiz Fuertes			Corvidae	Cyanocorax	affinis	affinis				female		Colombia	Tolima	"Honda, Magdalena"			NA	NA	148	148	5/28/11	1911	5	28					study skin								
CUMV		13065		Louis Agassiz Fuertes	LAF 2601		Troglodytidae	Thryothorus	fasciatoventris	fasciatoventris				female		Colombia	Tolima	"Magdalena Valley, Honda"			NA	NA	147	147	5/27/11	1911	5	27					study skin								
CUMV		14028		Louis Agassiz Fuertes			Turdidae	Turdus	fuscater	quindio				male		Colombia		"Laguneta, Central Andes"			NA	NA	138	138	5/18/11	1911	5	18					study skin								
CUMV		15780		Louis Agassiz Fuertes			Vireonidae	Vireo	gilvus					male		Colombia	Valle del Cauca	"Palmira, Miraflores; Valle"			NA	NA	120	120	4/30/11	1911	4	30					study skin								
CUMV		16982		Louis Agassiz Fuertes			Parulidae	Basileuterus	tristriatus					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	120	120	4/30/11	1911	4	30					study skin	Expedition no. 1; Site no. 52							
CUMV		136		Louis Agassiz Fuertes	LAF 2519		Ardeidae	Butorides	striatus	striatus				male		Colombia	Valle del Cauca	"Cauca Valley, Cali; Valle"			NA	NA	128	128	5/8/11	1911	5	8					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		17956		Louis Agassiz Fuertes			Icteridae	Hypopyrrhus	pyrhoypogaster					female		Colombia		"Finlandia, Central Andes"			NA	NA	137	137	5/17/11	1911	5	17					study skin	"Location not listed in Gazeteer, see notes."							
CUMV		19038		Louis Agassiz Fuertes			Emberizidae	Atlapetes	gutturalis					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	105	105	4/15/11	1911	4	15					study skin	"Chapman expedition no. 1; Site no. 52, check locality remarks"							
CUMV		19056		Louis Agassiz Fuertes			Emberizidae	Atlapetes	schistaceus					female		Colombia	Quindío	"Quindio Pass, Central Andes"			NA	NA	138	138	5/18/11	1911	5	18					study skin								
CUMV		20901		Louis Agassiz Fuertes			Thraupidae	Anisognathus	flavinuchus					male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	108	108	4/18/11	1911	4	18					study skin	Chapman Expedition no.1; Site no.52							
CUMV		20921		Louis Agassiz Fuertes			Thraupidae	Chlorornis	riefferii					male		Colombia		"El Eden, Central Andes"			NA	NA	141	141	5/21/11	1911	5	21					study skin	Expedition no. 3; Site no. 71							
CUMV		7298		Louis Agassiz Fuertes	LAF 2461		Cotingidae	Pachyramphus	polychopterus	dorsalis				male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	115	115	4/25/11	1911	4	25					study skin								
CUMV		29157		Louis Agassiz Fuertes			Parulidae	Basileuterus	tristriatus					female		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	116	116	4/26/11	1911	4	26					study skin	Expedition no. 1; Site no. 52							
CUMV		3028		Louis Agassiz Fuertes	LAF 2405		Columbidae	Columba	cayennensis					male		Colombia	Valle del Cauca	"Below Miraflores, Portrerillo"			NA	NA	109	109	4/19/11	1911	4	19					study skin		Eye space red; feet pink.; From the collection of Louis Agassiz Fuertes.						
CUMV		6909		Louis Agassiz Fuertes	LAF 2438		Furnariidae	Synallaxis	azarae	media				male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	112	112	4/22/11	1911	4	22				{colors:Bill color: leaden blue; Leg color: green }	study skin								
CUMV		8264		Louis Agassiz Fuertes			Tyrannidae	Pyrrhomyias	cinnamomea	pyrrhoptera				male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	114	114	4/24/11	1911	4	24					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5228		Louis Agassiz Fuertes	LAF 2397		Trochilidae	Aglaiocercus	kingi	mocoa				female		Colombia	Valle del Cauca	"Palmira, Miraflores; Valle"			NA	NA	108	108	4/18/11	1911	4	18					study skin		From the collection of Louis Agassiz Fuertes. This specimen was originally identified as species  cocoa.  It was later determined to be emmae by an unknown source.  Both species are grouped under A. kingi by Peters.						
CUMV		5885		Louis Agassiz Fuertes			Bucconidae	Hypnelus	ruficollis	ruficollis				male		Colombia		"Marangue, Magdalena River"			NA	NA	182	182	7/1/11	1911	7	1					study skin; unknown								
CUMV		3101		Louis Agassiz Fuertes	LAF 2542		Columbidae	Columbina	talpacoti	caucae				female		Colombia	Valle del Cauca	"Cauca Valley, Cali; Valle"			NA	NA	131	131	5/11/11	1911	5	11					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3123		Louis Agassiz Fuertes	LAF 2430		Columbidae	Leptotila	verreauxi	decolor				male		Colombia	Valle del Cauca	"Miraflores, Palmira"			NA	NA	111	111	4/21/11	1911	4	21					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		20953		Louis Agassiz Fuertes			Thraupidae	Bangsia	montana					male		Colombia		"Laguneta, Central Andes"			NA	NA	138	138	5/18/11	1911	5	18					study skin								
CUMV		5188		Louis Agassiz Fuertes	LAF 2560		Trochilidae	Metallura	tyrianthina	tyrianthina				male		Colombia		"Central Andes, Laguneta"			NA	NA	138	138	5/18/11	1911	5	18					study skin		From the collection of Louis Agassiz Fuertes.  Number 281 is recorded on the original label.						
