Institution	CatalogNumberPrefix	CatalogNumber	CatalogNumberSuffix	CollectorName	CollectorNumber	Order	Family	Genus.Verb	Species.Verb	Subspecies.Verb	Genus.Clem	Species.Clem	Sex.Verbatim	Sex	Age	Country	ProvinceStateTerritory	PreciseLocation.Verbatim	Locality	Elevation.Verbatim	LatitudeDecimal	LongitudeDecimal	Date.From	Date.To	Date.Verbatim	Year	Month	Day	Date	ExpeditionName	ReproductiveNotes	SoftPartColorNotes	Preparation.Description	Remarks	CollectionName	InventoryStatus	InventoryDateRecorded	DeaccessionDate	DeaccessionMethod	DeaccessionNotes	AccessionNumber
CUMV	NA	5470	NA	Louis Agassiz Fuertes	LAF  2824	NA	Trochilidae	Chalybura	buffonii	buffonii	Chalybura	buffonii	NA	female		Colombia	Tolima	above Honda, elevation 2700 feet	El Consuelo	NA	NA	NA	37	37	2/6/13	1913	2	6	1913.02.06	NA	Ovary not enlarged.		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	6872	NA	Louis Agassiz Fuertes	LAF 2828	NA	Furnariidae	Lepidocolaptes	albolineatus		Lepidocolaptes	albolineatus	NA	female		Colombia		El Consuelo	El Consuelo	NA	5.076944	-74.597063	38	38	2/7/13	1913	2	7	1913.02.07	NA	ovary not enlarged		study skin	Dates do not match official Chapman expedition; Site no. 97		NA	NA	NA	NA	NA	NA
CUMV	NA	22860	NA	Louis Agassiz Fuertes		NA	Thraupidae	Tangara	cyanicollis		Stilpnia	cyanicollis	NA	female		Colombia		El Consuelo	El Consuelo	NA	5.076944	-74.597063	38	38	2/7/13	1913	2	7	1913.02.07	NA			study skin	Collected before Chapman Expedition no. 7; Site no.97; El Consuelo named place no longer exists.		NA	NA	NA	NA	NA	NA
CUMV	NA	6341	NA	Louis Agassiz Fuertes	LAF 3157	NA	Picidae	Colaptes	punctigula	guttatus	Colaptes	punctigula	NA	female		Colombia		Encononso	_Icononzo	NA	NA	NA	38	38	2/7/13	1913	2	7	1913.02.07	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	1438	NA	Louis Agassiz Fuertes	LAF 2829	NA	Odontophoridae	Colinus	cristatus	leucotis	Colinus	cristatus	NA	male		Colombia	Tolima	Honda, El Triunfo	Honda	NA	NA	NA	40	40	2/9/13	1913	2	9	1913.02.09	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5158	NA	Louis Agassiz Fuertes	LAF 3152	NA	Trochilidae	Heliangelus	amethysticollis	clarisse	Heliangelus	amethysticollis	NA	male		Colombia	Cundinamarca	Choachi	Choachi	NA	NA	NA	43	43	2/12/13	1913	2	12	1913.02.12	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	22833	NA	Louis Agassiz Fuertes		NA	Thraupidae	Tangara	chrysophrys		Ixothraupis	guttata	NA	male		Colombia		Enconoso	_Icononzo	NA	NA	NA	43	43	2/12/13	1913	2	12	1913.02.12	NA			study skin	see Chapman notes		NA	NA	NA	NA	NA	NA
CUMV	NA	15810	NA	Louis Agassiz Fuertes		NA	Thraupidae	Diglossa	humeralis		Diglossa	humeralis	NA	male		Colombia		Alto del Roble, Bogota; Special District	Alto del Roble	NA	NA	NA	43	43	2/12/13	1913	2	12	1913.02.12	NA			study skin	Most likely Chapman Expedition no. 7; Near Site no. 179		NA	NA	NA	NA	NA	NA
CUMV	NA	6504	NA	Louis Agassiz Fuertes	LAF 3160	NA	Picidae	Veniliornis	oleaginus		Dryobates	fumigatus	NA	female		Colombia		Encononso	_Icononzo	NA	NA	NA	44	44	2/13/13	1913	2	13	1913.02.13	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	20919	NA	Louis Agassiz Fuertes		NA	Thraupidae	Thraupis	cyanocephala		Thraupis	cyanocephala	NA	undetermined		Colombia		Anolaima	Anolaima	NA	4.761015	-74.463982	48	48	2/17/13	1913	2	17	1913.02.17	NA			study skin	no official Chapman expedition dates; Site no. 85		NA	NA	NA	NA	NA	NA
CUMV	NA	4699	NA	Louis Agassiz Fuertes	LAF 3161	NA	Trochilidae	Thalurania	colombica	colombica	Thalurania	colombica	NA	male		Colombia		Encononso	_Icononzo	NA	NA	NA	49	49	2/18/13	1913	2	18	1913.02.18	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	4986	NA	Louis Agassiz Fuertes	LAF 3181	NA	Trochilidae	Coeligena	bonapartei		Coeligena	bonapartei	NA	male		Colombia		Anolaima	Anolaima	NA	4.761015	-74.463982	50	50	2/19/13	1913	2	19	1913.02.19	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	17379	NA	Louis Agassiz Fuertes		NA	Icteridae	Sturnella	magna	meridionalis	Sturnella	magna	NA	male		Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	50	50	2/19/13	1913	2	19	1913.02.19	NA			study skin	Collected day after official Chapman expedition no. 7; Site no. 179		NA	NA	NA	NA	NA	NA
CUMV	NA	17380	NA	Louis Agassiz Fuertes		NA	Icteridae	Sturnella	magna	meridionalis	Sturnella	magna	NA	male		Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	50	50	2/19/13	1913	2	19	1913.02.19	NA			study skin	Collected day after official Chapman expedition no. 7; Site no. 179		NA	NA	NA	NA	NA	NA
CUMV	NA	17381	NA	Louis Agassiz Fuertes		NA	Icteridae	Sturnella	magna	meridionalis	Sturnella	magna	NA	female		Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	50	50	2/19/13	1913	2	19	1913.02.19	NA			study skin	Collected day after official Chapman expedition no. 7; Site no. 179		NA	NA	NA	NA	NA	NA
CUMV	NA	8653	NA	Louis Agassiz Fuertes		NA	Alaudidae	Eremophila	alpestris	peregrina	Eremophila	alpestris	NA	male		Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	50	50	2/19/13	1913	2	19	1913.02.19	NA	testes not enlarged		study skin; toe pad		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	6984	NA	Louis Agassiz Fuertes	LAF 3163	NA	Furnariidae	Xenops	minutus	littoralis	Xenops	minutus	NA			Colombia		Encononso	_Icononzo	NA	NA	NA	51	51	2/20/13	1913	2	20	1913.02.20	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	20240	NA	Louis Agassiz Fuertes		NA	Emberizidae	Zonotrichia	capensis	peruviensis	Zonotrichia	capensis	NA	male	juvenile	Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	52	52	2/21/13	1913	2	21	1913.02.21	NA			study skin	Collected before official Chapman expedition no. 74 (Mch. 22-24); Site no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	193	NA	Louis Agassiz Fuertes	LAF 2838	NA	Ardeidae	Ixobrychus	exilis	bogotensis	Ixobrychus	exilis	NA	male	immature	Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	52	52	2/21/13	1913	2	21	1913.02.21	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	1701	NA	Louis Agassiz Fuertes	LAF 2837	NA	Rallidae	Gallinula	melanops	bogotensis	Porphyriops	melanops	NA	male	immature	Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	52	52	2/21/13	1913	2	21	1913.02.21	NA			study skin		From the collection of Louis Agassiz Feurtes.  See Chapman, Bull. AMNH 33, p. 169, 1914.	NA	NA	NA	NA	NA	NA
CUMV	NA	4969	NA	Louis Agassiz Fuertes		NA	Trochilidae	Heliodoxa	rubinoides	rubinoides	Heliodoxa	rubinoides	NA	male		Colombia		Anolaima	Anolaima	NA	4.761015	-74.463982	53	53	2/22/13	1913	2	22	1913.02.22	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	18167	NA	Louis Agassiz Fuertes		NA	Thraupidae	Chlorophonia	cyanea		Chlorophonia	cyanea	NA	female		Colombia		Encononso	_Icononzo	NA	NA	NA	53	53	2/22/13	1913	2	22	1913.02.22	NA			study skin	Escononso is not in Chapman gazetteer		NA	NA	NA	NA	NA	NA
CUMV	NA	21019	NA	Louis Agassiz Fuertes		NA	Thraupidae	Thraupis	palmarum		Thraupis	palmarum	NA	female		Colombia		Encononso	_Icononzo	NA	NA	NA	53	53	2/22/13	1913	2	22	1913.02.22	NA			study skin	see Chapman notes		NA	NA	NA	NA	NA	NA
CUMV	NA	7505	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Ochthoeca	fumicolor	fumicolor	Ochthoeca	fumicolor	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	54	54	2/23/13	1913	2	23	1913.02.23	NA	testes not enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	6170	NA	Louis Agassiz Fuertes		NA	Picidae	Piculus	rivolii	rivolii	Colaptes	rivolii	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	54	54	2/23/13	1913	2	23	1913.02.23	NA	Testes much enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	8335	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Mecocerculus	leucophrys	setophagoides	Mecocerculus	leucophrys	NA	male		Colombia		Chipague	Chipaque	NA	NA	NA	54	54	2/23/13	1913	2	23	1913.02.23	NA	testes enlarged		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5215	NA	Louis Agassiz Fuertes	LAF 3154	NA	Trochilidae	Ramphomicron	microrhynchum		Ramphomicron	microrhynchum	NA	male		Colombia	Cundinamarca	Choachi [Elevation 5850 feet]	Choachi	NA	NA	NA	54	54	2/23/13	1913	2	23	1913.02.23	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5431	NA	Louis Agassiz Fuertes	LAF 3153	NA	Trochilidae	Chaetocercus	mulsant		Chaetocercus	mulsant	NA	male		Colombia	Cundinamarca	Choachi, elevation 5850 feet	Choachi	NA	NA	NA	54	54	2/23/13	1913	2	23	1913.02.23	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	20896	NA	Louis Agassiz Fuertes		NA	Thraupidae	Anisognathus	igniventris		Anisognathus	igniventris	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin	Chapman Expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	19055	NA	Louis Agassiz Fuertes		NA	Emberizidae	Atlapetes	schistaceus		Atlapetes	schistaceus	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin	Chapman expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	20242	NA	Louis Agassiz Fuertes		NA	Emberizidae	Zonotrichia	capensis	peruviensis	Zonotrichia	capensis	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin	Chapman expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	15812	NA	Louis Agassiz Fuertes		NA	Thraupidae	Diglossa	lafresnayii		Diglossa	lafresnayii	NA	female		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin	Chapman Expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	18237	NA	Louis Agassiz Fuertes		NA	Cardinalidae	Pheucticus	aureoventris	uropygialis	Pheucticus	aureoventris	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	18238	NA	Louis Agassiz Fuertes		NA	Cardinalidae	Pheucticus	aureoventris	uropygialis	Pheucticus	aureoventris	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	15926	NA	Louis Agassiz Fuertes		NA	Thraupidae	Conirostrum	rufum		Conirostrum	rufum	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44	-74.04	55	55	2/24/13	1913	2	24	1913.02.24	NA			study skin	Expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	3614	NA	Louis Agassiz Fuertes	LAF 2845	NA	Caprimulgidae	Caprimulgus	longirostris	ruficervix	Systellura	longirostris	NA	female		Colombia		Chipaque	Chipaque	NA	NA	NA	55	55	2/24/13	1913	2	24	1913.02.24	NA	Ovary not enlarged.		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	19070	NA	Louis Agassiz Fuertes		NA	Emberizidae	Atlapetes	torquatus		Arremon	assimilis	NA	female		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	56	56	2/25/13	1913	2	25	1913.02.25	NA			study skin	Chapman expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	20895	NA	Louis Agassiz Fuertes		NA	Thraupidae	Anisognathus	igniventris		Anisognathus	igniventris	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	56	56	2/25/13	1913	2	25	1913.02.25	NA			study skin	Chapman Expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	15927	NA	Louis Agassiz Fuertes		NA	Thraupidae	Conirostrum	rufum		Conirostrum	rufum	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44	-74.04	56	56	2/25/13	1913	2	25	1913.02.25	NA			study skin	Expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	19079	NA	Louis Agassiz Fuertes		NA	Emberizidae	Atlapetes	torquatus		Arremon	assimilis	NA	female		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	56	56	2/25/13	1913	2	25	1913.02.25	NA			study skin	Chapman expedition no. 7; Site no. 82		NA	NA	NA	NA	NA	NA
CUMV	NA	12940	NA	Louis Agassiz Fuertes	LAF 2858	NA	Troglodytidae	Troglodytes	aedon	columbae	Troglodytes	aedon	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	56	56	2/25/13	1913	2	25	1913.02.25	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	6911	NA	Louis Agassiz Fuertes	LAF 2854	NA	Furnariidae	Synallaxis	azarae	elegantior	Synallaxis	azarae	NA	male		Colombia		Chipaque	Chipaque	NA	NA	NA	56	56	2/25/13	1913	2	25	1913.02.25	NA	Testes somewhat enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	18166	NA	Louis Agassiz Fuertes		NA	Thraupidae	Chlorophonia	cyanea		Chlorophonia	cyanea	NA	male		Colombia		Encononso	_Icononzo	NA	NA	NA	56	56	2/25/13	1913	2	25	1913.02.25	NA			study skin	Escononso is not in Chapman gazetteer		NA	NA	NA	NA	NA	NA
CUMV	NA	5213	NA	Louis Agassiz Fuertes	LAF 3156	NA	Trochilidae	Chalcostigma	heteropogon		Chalcostigma	heteropogon	NA	male		Colombia	Cundinamarca	Choachi [Elevation 3156 feet]	Choachi	NA	NA	NA	57	57	2/26/13	1913	2	26	1913.02.26	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	10520	NA	Louis Agassiz Fuertes		NA	Corvidae	Cyanocorax	yncas	cyanodorsalis	Cyanocorax	yncas	NA	female		Colombia		Quetame	Quetame	NA	4.33	-73.86	58	58	2/27/13	1913	2	27	1913.02.27	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	20621	NA	Louis Agassiz Fuertes		NA	Emberizidae	Emberizoides	herbicola	sphenurus	Emberizoides	herbicola	NA	male		Colombia		Quetame	Quetame	NA	4.33	-73.86	58	58	2/27/13	1913	2	27	1913.02.27	NA			study skin	Expedition no. 7; Site no. 168		NA	NA	NA	NA	NA	NA
CUMV	NA	20241	NA	Louis Agassiz Fuertes		NA	Emberizidae	Zonotrichia	capensis	peruviensis	Zonotrichia	capensis	NA	male	juvenile	Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	58	58	2/27/13	1913	2	27	1913.02.27	NA			study skin	Collected before official Chapman expedition no. 74 (Mch. 22-24); Site no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	4677	NA	Louis Agassiz Fuertes	LAF 2862	NA	Trochilidae	Chlorostilbon	poortmani		Chlorostilbon	poortmani	NA	male		Colombia		Quetame	Quetame	NA	4.33	-73.86	58	58	2/27/13	1913	2	27	1913.02.27	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	14021	NA	Louis Agassiz Fuertes		NA	Turdidae	Turdus	fuscater	gigas	Turdus	fuscater	NA	male		Colombia	Cundinamarca	Chipaque	Chipaque	NA	4.44309	-74.04501	58	58	2/27/13	1913	2	27	1913.02.27	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	4549	NA	Louis Agassiz Fuertes	LAF 2866	NA	Trochilidae	Amazilia	viridigaster		Amazilia	viridigaster	NA	male		Colombia		Quetame	Quetame	NA	4.33	-73.86	58	58	2/27/13	1913	2	27	1913.02.27	NA	Testes slightly enlarged.		study skin	[Elevation 4800 feet].	From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	4680	NA	Louis Agassiz Fuertes	LAF 2861	NA	Trochilidae	Chlorostilbon	poortmani		Chlorostilbon	poortmani	NA	male		Colombia		Quetame	Quetame	NA	4.33	-73.86	58	58	2/27/13	1913	2	27	1913.02.27	NA	Testes not enlarged.		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	8345	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Serpophaga	cinerea	cana	Serpophaga	cinerea	NA	female		Colombia		Quetame	Quetame	NA	4.33	-73.86	58	58	2/27/13	1913	2	27	1913.02.27	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	7671	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Tyrannus	melancholicus	melancholicus	Tyrannus	melancholicus	NA	male		Colombia		Quetame, elevation 4800 ft.	Quetame	NA	NA	NA	58	58	2/27/13	1913	2	27	1913.02.27	NA	testes enlarged		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	20888	NA	Louis Agassiz Fuertes		NA	Thraupidae	Cissopis	leveriana		Cissopis	leverianus	NA	male		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin	Chapman Expedition no. 7; Site no. 167		NA	NA	NA	NA	NA	NA
CUMV	NA	16128	NA	Louis Agassiz Fuertes		NA	Parulidae	Parula	pitiayumi		Setophaga	pitiayumi	NA	male		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin	Expedition no. 7; Site no. 167		NA	NA	NA	NA	NA	NA
CUMV	NA	20885	NA	Louis Agassiz Fuertes		NA	Thraupidae	Schistochlamys	melanopsis		Schistochlamys	melanopis	NA	female		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin	Chapman Expedition no. 7; Site no. 167		NA	NA	NA	NA	NA	NA
CUMV	NA	10521	NA	Louis Agassiz Fuertes		NA	Corvidae	Cyanocorax	yncas	cyanodorsalis	Cyanocorax	yncas	NA	male		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	20980	NA	Louis Agassiz Fuertes		NA	Thraupidae	Thraupis	episcopus		Thraupis	episcopus	NA	female		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin	Chapman expedition no. 7; Site no. 167		NA	NA	NA	NA	NA	NA
CUMV	NA	20844	NA	Louis Agassiz Fuertes		NA	Fringillidae	Euphonia	musica	intermedia	Euphonia	musica	NA	male		Colombia		Choachi	Choachi	NA	4.528593	-73.922986	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin	Received specimens from Hermano Apolinar Maria at this locality; no expedition dates given; Site no. 83		NA	NA	NA	NA	NA	NA
CUMV	NA	20886	NA	Louis Agassiz Fuertes		NA	Thraupidae	Schistochlamys	melanopsis		Schistochlamys	melanopis	NA	female		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	59	59	2/28/13	1913	2	28	1913.02.28	NA			study skin	Chapman Expedition no. 7; Site no. 167		NA	NA	NA	NA	NA	NA
CUMV	NA	4751	NA	Louis Agassiz Fuertes		NA	Trochilidae	Colibri	coruscans		Colibri	coruscans	NA	male		Colombia		Mount Redondo, elevation 4500 feet	Monteredondo	NA	NA	NA	59	59	2/28/13	1913	2	28	1913.02.28	NA		{molt:Testes not enlarged. }	study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	3675	NA	Louis Agassiz Fuertes	LAF 2872	NA	Apodidae	Streptoprocne	zonaris	albicincta	Streptoprocne	zonaris	NA	male		Colombia		Monte Redondo, elevation 4500 feet	Monteredondo	NA	NA	NA	59	59	2/28/13	1913	2	28	1913.02.28	NA	Testes enlarged.		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	5110	NA	Louis Agassiz Fuertes	LAF 3199	NA	Trochilidae	Eriocnemis	cupreoventris		Eriocnemis	cupreoventris	NA	male		Colombia	Cundinamarca	Fomeque [Elevation 5300 feet]	Fomeque	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	18632	NA	Louis Agassiz Fuertes	LAF 3202	NA	Emberizidae	Oryzoborus	angolensis		Sporophila	angolensis	NA	undetermined		Colombia		near Bogota; Special District	Bogota	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin	'Jan. 1913' in LAF catalogue- GMS		NA	NA	NA	NA	NA	NA
CUMV	NA	25393	NA	Louis Agassiz Fuertes	LAF 3197	NA	Troglodytidae	Cinnycerthia	unirufa	unirufa	Cinnycerthia	unirufa	NA			Colombia		Fomeque	Fomeque	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	5436	NA	Louis Agassiz Fuertes	LAF 3198	NA	Trochilidae	Chaetocercus	heliodor		Chaetocercus	heliodor	NA	female		Colombia	Cundinamarca	Fomeque	Fomeque	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5099	NA	Louis Agassiz Fuertes	LAF 3200	NA	Trochilidae	Eriocnemis	vestitus	vestitus	Eriocnemis	vestita	NA	male		Colombia	Cundinamarca	Fomeque [Elevation 5300 feet]	Fomeque	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5011	NA	Louis Agassiz Fuertes	LAF 3194	NA	Trochilidae	Coeligena	helianthea		Coeligena	helianthea	NA	male		Colombia	Cundinamarca	Fomeque [Elevation 5300 feet]	Fomeque	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5012	NA	Louis Agassiz Fuertes	LAF 3195	NA	Trochilidae	Coeligena	helianthea		Coeligena	helianthea	NA	female		Colombia	Cundinamarca	Fomeque	Fomeque	NA	NA	NA	NA	NA	1913-02	1913	2	NA	1913.02.NA	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	10522	NA	Louis Agassiz Fuertes		NA	Corvidae	Cyanocorax	yncas	cyanodorsalis	Cyanocorax	yncas	NA	male		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	60	60	3/1/13	1913	3	1	1913.03.01	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	22933	NA	Louis Agassiz Fuertes		NA	Thraupidae	Ramphocelus	carbo		Ramphocelus	carbo	NA	male		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	60	60	3/1/13	1913	3	1	1913.03.01	NA			study skin	Chapman expedition no. 7; Site no. 167		NA	NA	NA	NA	NA	NA
CUMV	NA	14013	NA	Louis Agassiz Fuertes		NA	Turdidae	Turdus	ignobilis	debilis	Turdus	ignobilis	NA	male		Colombia		Monterredondo	Monteredondo	NA	4.25	-73.83	60	60	3/1/13	1913	3	1	1913.03.01	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	8364	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Elaenia	chiriquensis	albivertex	Elaenia	chiriquensis	NA	male	adult	Colombia		Monteredondo	Monteredondo	NA	NA	NA	60	60	3/1/13	1913	3	1	1913.03.01	NA	testes much enlarged		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	4433	NA	Louis Agassiz Fuertes	LAF 2284	NA	Trochilidae	Phaethornis	guy	emiliae	Phaethornis	guy	NA	male		Colombia		Buena Vista	Buena Vista	NA	4.17	-73.68	62	62	3/3/13	1913	3	3	1913.03.03	NA	Testes enlarged.		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	6966	NA	Louis Agassiz Fuertes	LAF 2883	NA	Furnariidae	Sclerurus	albigularis	albigularis	Sclerurus	albigularis	NA	male		Colombia		Buena Vista	Buena Vista	NA	4.17	-73.68	62	62	3/3/13	1913	3	3	1913.03.03	NA	testes much enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	7172	NA	Louis Agassiz Fuertes	LAF 2882	NA	Formicariidae	Chamaeza	brevicauda	columbiana	Chamaeza	nobilis	NA	male		Colombia		Buena Vista	Buena Vista	NA	4.17	-73.68	62	62	3/3/13	1913	3	3	1913.03.03	NA	testes much enlarged		study skin	Chapman expedition no. 7; Site no. 165		NA	NA	NA	NA	NA	NA
CUMV	NA	4550	NA	Louis Agassiz Fuertes	LAF 2886	NA	Trochilidae	Amazilia	viridigaster		Amazilia	viridigaster	NA	male		Colombia		Buena Vista	Buena Vista	NA	4.17	-73.68	62	62	3/3/13	1913	3	3	1913.03.03	NA	Testes slightly enlarged.		study skin	[Elevation 4200 feet].		NA	NA	NA	NA	NA	NA
